themes,projet,section,title,contenu,sourcesCount,votesCountOk,updatedAt,connectionsCount,createdAt,votesCountNok,author,pinned,votesCount,argumentsCount,versionsCount,votesCountMitige,id
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Modifier l'imposition fiscale afin de bloquer des économies  à utiliser en cas de mauvaise année,"Le revenu des agriculteurs dépend de la météo et des prix nationaux ou
européens ou internationaux (en fonction des marchés). Les anciens gadaient la
valeur d'une récolte pour faire face aux mauvaises années. Actuellement en
période de bonne année , l'imposition peut être forte ce qui limite les
écnomies. En cas d'année moyenne, l'agriculteur ne tire qu'un petit revenu. En
année mauvaise, il n'a plus les moyens d'investistir dans les semences,
fourrages... nécessaires à la bonne marche de sa ferme.

Je propose donc de **modifier l'imposition fiscale **afin de permettre en
bonne année des **économies bloquées de la valeur d'une récolte à utiliser en
cas de mauvaise année comme, avec bon sens, le faisaient les anciens fermiers.
**

",0,11,2017-07-24T13:55:40+02:00,0,2017-07-24T13:55:40+02:00,0,Delefortrie,False,11,1,0,0,042de255-7067-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,"Trop de produits suspects, une application mobile pour retrouver la confiance","Depuis des années, les scandales se multiplient mettant en lumière des
produits dangereux pour la santé, des conditions d'élevages ignobles pour les
animaux, des conditions de production inhumaines et destructrices de
l'environnement. Le pouvoir des lobbies apparaît chaque jour plus puissant
privilégiant le gain économique d'une minorité au dépend du plus grand nombre.
Des produits jugés dangereux sont encore commercialisés tant il est difficile
de les faire interdire. Dur pour les consommateurs de garder confiance et de
s'y retrouver.

  

Je propose la création d'une agence complètement indépendante qui noterait un
aliment selon ces différents critères et rendrait accessible ses résultats via
une application mobile. Ainsi le consommateur trouverait immédiatement sa
réponse en sélectionnant le critère ou les critères qu'il souhaite contrôler.

  

Exemple : en tant que consommateur, je ne veux pas d'huile de palme, je sais
via l'appli si le produit que je souhaite acheter en contient ou pas, sans
avoir à déchiffrer les composants peu compréhensibles. Idem pour les OGM...

  

Le lien entre l'application et le produit pourrait se faire via un QRCODE.
Pour les personnes n'ayant pas de mobile, les grandes surfaces pourraient
fournir un lecteur à l'image de ce qui se fait déjà pour les prix.

",0,5,2017-07-24T14:32:52+02:00,0,2017-07-24T14:31:29+02:00,1,MZ93,False,7,2,0,1,04bf448e-706c-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,Connaître plus précisément l'alimentation des animaux abattus,"Parce que pour juger de la qualité d'un aliment il n'y a pas que les valeurs
nutritionnelles qui comptent, et parce qu'il faut mettre en avant les éleveurs
les plus respectueux du bien-être et de la santé animal, je propose que soient
affichés clairement sur les emballages la façon dont les porcs, boeufs,
agneaux, chevaux, lapins, poulets, dindes, etc... ont été nourries.

On pourrait par exemple lire ""Nourri au maïs français sans OGM"" ou encore
""Nourri au tourteau de soja d'origine brésilienne"".

",0,25,2017-07-22T11:20:35+02:00,0,2017-07-22T11:20:35+02:00,2,Tom,False,27,6,0,0,04d12cc2-6ebf-11e7-92ee-fa163e947a7a
Consommation,Comment favoriser l’accès du plus grand nombre à une alimentation suffisante et saine ?,Solutions,Installation de jardins communautaires dans les quartiers et/ou à l'école,"Installer des jardins communautaires (dans des terrais vagues ou des parties
de parc, avec poulaillers par exemple) cogérés par les riverains ou organisés
par des associations (voir dans des écoles) permet de recréer un lien entre la
population urbaine et la nourriture qu'ils pourront faire pousser à leur
guise. En plus de rapporter un minimum de nourriture gratuite, cela
permettrait de réapprendre à une population qui l'a oublié la vrai valeur des
produits maraîchers et redonner gout à la consommation de ces produit,
notamment pour les plus jeunes.

",0,19,2017-07-21T00:44:41+02:00,0,2017-07-21T00:44:41+02:00,0,Théo Phile,False,20,6,0,1,050a4a1e-6d9d-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Causes,Attribuer aux citoyens une carte vitale environnement,"Mettre en place une ""carte vitale environnement"". Attribuer des points aux
produits bénéfiques ( BIO + label officiels ) par exemple de 1 à 10,
facilement identifiable dans les rayons. Donner à consommateur l'outil pour
agir (la carte) lui permettant de cumuler des points en fonction de ses
achats. Convertir ces points en crédit d'impôt.

Au final le système permet de donner une valeur aux produits que l'on souhaite
voir développer, de donner au citoyen la possibilité de se former et d'être
compensé par son acte citoyen

",0,9,2017-07-25T10:19:46+02:00,0,2017-07-25T10:19:46+02:00,3,DELANGLE,False,15,3,0,3,053d46b1-7112-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Solutions,Mettre en place un étiquetage obligatoire renseignant le mode d'élevage pour les produits animaux,"La façon dont sont élevés les animaux dépend de nos choix alimentaires. Les
consommateurs sont le levier le plus puissant pour améliorer la vie de
millions d’animaux. A condition qu'ils soient informés sur la provenance des
produits dans leurs assiettes.

  

L’origine France, une information insuffisante

  

Environ 80% des animaux élevés en France sont dans des élevages intensifs.
Beaucoup l’ignorent et les informations dont nous disposons sont celles que
l'on trouve sur l'étiquette. Mais l’étiquetage des viandes et produits
laitiers ne répond pas à la question essentielle : « comment l'animal a-t-il
été élevé ? ».

S’il est utile de connaitre l’origine géographique (lieu de naissance,
d’élevage et d’abattage), pour s’assurer que l’animal n’a pas subi de
transports sur de longues distances, cela ne nous apprend rien sur les
conditions d’élevage et d’abattage. L’origine France, dont l’industrie
agroalimentaire et le gouvernement se targuent, ne contient aucun critère
relatif au respect du bien-être animal au-delà de la règlementation minimale.

De même, les allégations du type P_roduit du terroir, 100% Naturel, De nos
campagnes_ ou encore _À l’ancienne_ ne vous disent rien des conditions
d’élevage.

  

**Comment pouvons-nous faire les bons choix si les étiquettes ne donnent pas l’information adéquate ?**

  

**_Exigez l’étiquetage du mode d’élevage sur les viandes et produits laitiers, à l’instar de ce qui existe pour les œufs._**

  

",0,5,2017-07-22T18:22:56+02:00,0,2017-07-22T18:22:56+02:00,1,Marie Boussard,False,6,0,0,0,055be405-6efa-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Solutions,Réserver des espaces dédiés aux circuits courts au sein des Hypermarchés et Centres commerciaux,"Afin de permettre aux producteurs locaux de proposer leurs produits
directement au consommateur, il est nécessaire de leur donner une visibilité,
là même où le consommateur est le plus présent : les grandes surfaces.

  

Ainsi, on pourrait imaginer dédier un rayon de quelques vitrines, ou encore
une cellule commerciale, au sein même d'un hypermarché. Les producteurs serait
ainsi libres de vendre leurs produits à leur prix, par l’intermédiaire de la
grande surface (i.e. le consommateur paye les produits aux mêmes caisses).

  

De cette façon, le consommateur peut prendre conscience de la proximité des
producteurs, le producteur bénéficie d'une vitrine participant à sa notoriété,
il peut également vendre ses produits au prix qu'il estime juste. Enfin, la
grande surface qui héberge de telles structures peut bénéficier d'achats
complémentaires, cela malgré une concurrence directe, au sein même de ses
rayons. Cependant, cette concurrence reste sur un cadre limité (fruits,
viandes, ...), et l'alternance des producteurs sur l'année permet de ne pas
nuire de façon permanente.

",0,15,2017-07-21T00:23:13+02:00,0,2017-07-21T00:23:13+02:00,1,Cicatrice,False,17,2,0,1,057ecb32-6d9a-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Causes,qu'est ce que le revenu  agricole?difference entre  bénéfice comptable et prélèvement de l'exploitant,"lorsque l'on parle de bénéfice agricole ( COMPTABLE) donc de revenu agricole
déduction faite des cotisations agricoles, celui ci n'est pas totalement
disponible pour l'exploitant qui doit en reinvestir pour son fond de roulement
et ses investissements; pour être équitable il faudrait donc raisonner en
prélèvement privé de l'exploitant; ceci est tres important pour apporter des
solutions; le bénéfice d'une EARL doit être partagé entre les associés qui ne
se prélèvent souvent que très peu ...Cette subtilité est rarement expliquée et
peut engendrer à nouveau des inegalités.

",0,16,2017-07-21T17:12:32+02:00,0,2017-07-21T17:12:32+02:00,1,Monique Game,False,18,4,0,1,058ef040-6e27-11e7-92ee-fa163e947a7a
Production et distribution,Comment mieux intégrer la réalité des coûts de production ?,Solutions,Consacrer des fonds au développement de pratiques innovantes réduisant les coûts de production tout en baissant les impacts environnementaux et sociaux,"Doter de manière conséquente sur le modèle des GIEE les groupements
d'agriculteurs qui développeraient des pratiques innovantes permettant de
réduire simultanément les coûts de production et les impacts environnementaux
et sociaux.

Pour des productions déjà exemplaires en matière environnementale (élevage
extensif, agrobiologie), l'innovation pourrait se porter uniquement sur
l'aspect coût de production, tout en garantissant un maintien des scores
environnementaux et sociaux

",0,0,2017-07-27T14:20:47+02:00,0,2017-07-27T14:20:47+02:00,0,Pierre Rigondaud,False,0,0,0,0,05bca98c-72c6-11e7-92ee-fa163e947a7a
Consommation,Comment favoriser l’accès du plus grand nombre à une alimentation suffisante et saine ?,Solutions,En accompagnant la transition écologique vers une relocalisation de la production,"L’idée fondamentale de la [Ruche qui dit Oui](https://laruchequiditoui.fr/fr)
est d’offrir aux circuits courts les outils adéquats pour changer d’échelle,
pour passer à la vitesse supérieure. Jusqu'à aujourd'hui, plus de **5000
Producteurs ont rejoint le réseau et plus de 130 000 personnes** commandent
régulièrement ! Chaque jour, les communautés grandissent et agissent
localement pour s’affranchir de l’agro-industrie et retrouver plus de liberté.
Demain elles seront capables de peser plus fortement dans la balance des
orientations agricoles. **_Consommateurs, agriculteurs et artisans
contribueront à l’avènement d’une production et d’une distribution plus
humaines, écologiques et justes._**

",0,2,2017-08-01T18:32:34+02:00,0,2017-08-01T18:32:34+02:00,2,la Ruche qui dit Oui !,False,4,3,0,0,05fbfd2c-76d7-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,pas de marque ou label distinguant le sproduits locaux,"le consommateur recherche des produits locaux, il a conscience désormais qu'en
achetant local il favorise une agriculture locale, familiale ( peu de grosse
exploitation vendent en local); de qualité ( vente directe = circuit de
confiance : on interroge le producteur sur ces pratiques on responsabilise le
producteur face à son client); etc. Le consommateur pourrait via un label
national ou marque territoriale ( échelle à réfléchir) reconnaitre un produit
local en circuit court, et ainsi éviter sur les marchés les revendeurs,
repérer dans les petits commerces ces produits ( cela rebousterait
certainement le commerce local).

",0,4,2017-08-08T11:57:43+02:00,0,2017-08-08T11:57:43+02:00,1,mimi,False,6,1,0,1,062c2df4-7c20-11e7-92ee-fa163e947a7a
